<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.13	57215.46	61655.54	56006.40	61062.82	20692349	0	0
2021.03.14	61070.28	61565.57	58636.56	59363.50	15823820	0	0
2021.03.15	59363.50	60553.65	53925.10	54014.43	1253334	0	0
2021.03.16	54013.93	57111.36	53228.63	56473.97	163922	0	5337
2021.03.17	56473.97	59457.58	54073.83	58875.57	205737	0	5419
2021.03.18	58878.06	60019.42	56180.26	56789.65	144623	0	0
2021.03.19	56791.65	59396.04	56566.88	57985.93	2274869	0	0
2021.03.20	57985.76	59840.15	57726.96	58099.18	16849764	0	0
2021.03.21	58100.11	58580.51	55380.60	56531.91	16317336	0	0
2021.03.22	56531.91	58375.08	53593.36	54643.30	176085	0	0
2021.03.23	54643.80	55704.23	52885.06	53655.69	149251	0	0
2021.03.24	53654.70	57074.16	51421.62	52480.29	103330	0	0
2021.03.25	52480.29	52993.16	48000.00	51992.36	123006	0	0
2021.03.26	51994.36	55064.92	51441.58	55025.17	2147281	0	0
2021.03.27	55018.02	56600.07	53880.93	55786.66	16833060	0	0
2021.03.28	55780.13	56497.12	54661.51	55659.28	14340703	0	0
2021.03.29	55659.28	58270.52	54721.35	57547.12	155188	0	0
2021.03.30	57547.12	59389.05	57008.30	58709.56	100532	0	0
2021.03.31	58709.55	59757.25	56772.67	58662.66	111590	0	0
2021.04.01	58662.66	59358.59	57827.49	58611.77	101081	0	0
2021.04.02	58611.77	60056.59	58323.41	58921.12	1439954	0	0
2021.04.03	58914.06	59724.38	56793.66	56985.49	14553048	0	0
2021.04.04	56990.60	58506.86	56351.48	58136.92	12662650	0	0
2021.04.05	58136.95	59224.02	56724.93	59070.86	53148	0	333
2021.04.06	59070.86	59435.49	57287.69	57868.41	51645	0	78
2021.04.07	57868.41	58589.85	55432.77	55838.89	106773	0	0
2021.04.08	55838.88	58050.89	55591.42	57981.16	42081	0	5685
2021.04.09	57981.16	58834.03	57612.97	58071.04	1362734	0	0
2021.04.10	58069.35	61065.18	57803.70	59756.55	16151806	0	0
2021.04.11	59761.66	60598.89	59131.72	59939.60	13240612	0	0
2021.04.12	59939.60	61214.41	59343.10	59800.15	1923369	0	0
2021.04.13	59800.15	63541.23	59752.16	63493.29	89073	0	147
2021.04.14	63493.30	64814.31	61221.72	62893.81	308718	0	0
2021.04.15	62893.81	63718.23	61968.00	63088.18	370287	0	0
2021.04.16	63088.19	63457.08	59872.99	61331.08	1521478	0	0
2021.04.17	61335.55	62510.20	59590.53	59948.47	14924398	0	0
2021.04.18	59948.64	60367.22	51171.65	56032.46	30233634	0	0
2021.04.19	56032.46	57372.50	54136.64	55495.64	172919	0	0
2021.04.20	55495.64	56967.40	53219.66	56346.76	79963	0	5385
2021.04.21	56346.76	56657.08	53493.06	53669.67	74579	0	0
2021.04.22	53657.69	55364.93	50463.73	51619.19	168626	0	0
2021.04.23	51619.19	52011.32	47435.31	51126.08	2356107	0	0
2021.04.24	51126.19	51179.85	48646.86	50067.54	20311890	0	0
2021.04.25	50071.81	50585.14	47013.34	49088.86	15262590	0	0
2021.04.26	49075.38	54266.35	48768.68	53974.00	145884	0	0
2021.04.27	53974.00	55314.04	53192.72	54914.92	92844	0	0
2021.04.28	54913.92	56301.86	53798.38	54724.34	75323	0	72
2021.04.29	54725.34	55096.52	52261.77	53448.15	77772	0	5445
2021.04.30	53448.15	57906.14	52951.25	57675.49	1942079	0	0
2021.05.01	57676.79	58445.58	56977.65	57779.59	16942206	0	0
2021.05.02	57782.29	57904.26	56003.77	56475.48	14831884	0	0
2021.05.03	56475.48	58899.04	56386.68	57053.89	183947	0	0
2021.05.04	57053.89	57092.85	52950.25	53133.85	275701	0	0
2021.05.05	53133.85	57869.01	52843.49	57393.55	52752	0	77
2021.05.06	57393.55	58321.31	55158.79	56320.62	136574	0	0
2021.05.07	56320.62	58612.45	55197.75	57340.74	2475686	0	0
2021.05.08	57336.40	59496.10	56913.44	58893.05	19622040	0	0
2021.05.09	58894.75	59245.18	56159.95	58174.76	17756828	0	0
2021.05.10	58174.77	59498.45	53680.97	55752.19	195177	0	0
2021.05.11	55752.19	56787.16	54365.55	56553.31	48510	0	204
2021.05.12	56553.31	57860.43	48505.06	49491.88	327720	0	0
2021.05.13	49491.88	51225.73	45809.95	49639.55	214826	0	0
2021.05.14	49639.55	51420.53	48777.46	49867.38	2513420	0	0
2021.05.15	49866.90	50739.69	46516.20	46739.72	25486305	0	0
2021.05.16	46745.76	49787.66	43796.62	46483.41	22028684	0	0
2021.05.17	46483.41	46674.27	42042.30	43515.57	253367	0	58
2021.05.18	43515.57	45773.68	42231.23	42822.63	317844	0	0
2021.05.19	42839.12	43550.91	29320.56	36633.23	243424	0	0
2021.05.20	36634.23	42205.94	34908.04	40509.68	139464	0	8
2021.05.21	40502.70	42183.00	33717.50	37310.33	5274057	0	0
2021.05.22	37318.69	38856.34	35252.70	37474.51	26243380	0	0
2021.05.23	37474.47	38301.45	31107.82	34686.78	28715836	0	0
2021.05.24	34719.19	39904.31	34424.10	38753.55	204104	0	3471
2021.05.25	38754.55	39741.38	36423.69	38282.60	111111	0	3809
2021.05.26	38280.60	40786.07	37771.19	39215.54	84891	0	3928
2021.05.27	39215.54	40382.96	37139.11	38445.24	87584	0	45
2021.05.28	38446.23	38799.45	34664.11	35639.84	2942418	0	0
2021.05.29	35642.28	37278.17	33568.60	34550.66	21493521	0	0
2021.05.30	34562.19	36448.42	33305.55	35530.66	13714625	0	0
2021.05.31	35530.66	37425.48	34084.85	37195.99	524705	0	0
2021.06.01	37195.99	37803.65	35583.55	36591.32	89520	0	5782
2021.06.02	36591.32	38136.91	35852.95	37492.34	104514	0	0
2021.06.03	37493.33	39394.14	37101.20	39138.71	85223	0	0
2021.06.04	39138.71	39187.60	35507.71	36828.08	1746629	0	0
2021.06.05	36827.74	37908.76	34798.61	35496.98	15144371	0	0
2021.06.06	35493.09	36454.38	35139.52	35701.28	10401046	0	0
2021.06.07	35701.28	36699.09	33264.65	33498.14	57440	0	4427
2021.06.08	33498.14	33976.09	31004.64	33342.48	201318	0	0
2021.06.09	33342.48	37415.51	32394.58	37268.82	85064	0	1915
2021.06.10	37271.82	38251.66	35737.20	36587.33	96869	0	3698
2021.06.11	36587.33	37566.17	35855.94	37328.56	1606957	0	0
2021.06.12	37321.50	37419.58	34623.40	35505.27	12909802	0	0
2021.06.13	35499.92	39349.34	34736.24	38912.20	10404877	0	0
2021.06.14	38912.20	40888.85	38646.79	40407.91	655330	0	0
2021.06.15	40407.91	41181.21	39358.22	40051.70	919887	0	0
2021.06.16	40051.69	40416.24	38096.74	38324.38	1112098	0	0
2021.06.17	38324.37	39519.08	37348.63	38066.93	735590	0	0
2021.06.18	38066.93	38183.72	35163.15	35797.31	2612348	0	0
2021.06.19	35803.45	36423.21	34790.82	35472.56	11807629	0	0
2021.06.20	35475.14	36124.87	33338.81	35582.84	10859072	0	0
2021.06.21	35582.36	35724.35	31280.02	31620.77	645611	0	0
2021.06.22	31620.05	33287.18	29054.99	32502.97	553408	0	0
2021.06.23	32505.96	34780.48	31711.58	33657.31	123937	0	3178
2021.06.24	33657.31	35260.29	32314.19	34642.85	104860	0	3251
2021.06.25	34642.85	35479.75	31281.63	31570.59	2130565	0	0
2021.06.26	31570.94	32639.71	30139.79	32246.12	16023029	0	0
2021.06.27	32248.60	34713.11	31997.21	34681.65	12093981	0	0
2021.06.28	34681.73	35262.42	33857.02	34474.74	86208	0	0
2021.06.29	34477.63	36564.77	34213.59	35899.86	91059	0	30
2021.06.30	35899.86	36081.45	34040.44	35027.25	78338	0	0
2021.07.01	35031.93	35046.42	32747.19	33495.97	133156	0	3273
2021.07.02	33495.96	33951.87	32687.89	33775.87	1259766	0	0
2021.07.03	33775.21	34955.09	33258.84	34685.93	9093188	0	0
2021.07.04	34686.87	35936.80	34358.07	35263.71	6648799	0	0
2021.07.05	35263.71	35265.37	33116.25	33658.68	104535	0	0
2021.07.06	33663.25	35077.84	33515.23	34206.89	103259	0	1440
2021.07.07	34206.89	34971.77	33708.57	33784.35	53831	0	3403
2021.07.08	33784.34	33836.18	31984.76	32765.41	58708	0	1319
2021.07.09	32765.41	34077.92	32179.17	33787.71	1004615	0	0
2021.07.10	33791.48	34262.52	32997.07	33487.51	7692688	0	0
2021.07.11	33475.13	34555.72	33311.79	34146.26	6402367	0	0
2021.07.12	34147.25	34575.71	32524.13	32975.78	48679	0	3284
2021.07.13	32971.79	33315.32	32118.36	32630.82	64824	0	3226
2021.07.14	32630.81	33014.66	31493.24	32723.54	59972	0	3190
2021.07.15	32723.53	33132.42	31071.50	31787.36	55913	0	3179
2021.07.16	31787.35	32172.19	30950.86	31375.87	953941	0	0
2021.07.17	31375.60	31931.87	31172.45	31531.10	7250943	0	0
2021.07.18	31532.01	32401.82	31092.73	31724.54	6293889	0	0
2021.07.19	31724.54	31830.23	30408.50	30771.41	46308	0	0
2021.07.20	30771.41	30984.77	29247.99	29763.21	169596	0	0
2021.07.21	29763.21	32776.10	29458.02	32106.14	132077	0	35
2021.07.22	32108.13	32564.80	31684.78	32239.22	135127	0	3173
2021.07.23	32239.23	33654.71	31961.02	33654.71	1282565	0	0
2021.07.24	33658.38	34511.96	33391.35	34272.33	8413547	0	0
2021.07.25	34273.82	35396.42	33858.16	35376.59	7677984	0	0
2021.07.26	35376.59	40506.51	35216.05	37209.75	187573	0	3524
2021.07.27	37210.25	39514.22	36362.61	39449.18	212321	0	47
2021.07.28	39449.19	40883.53	38780.67	39999.40	182668	0	1550
2021.07.29	39989.97	40602.75	39115.02	40002.96	170509	0	76
2021.07.30	40001.96	42269.42	38300.16	42186.25	2532194	0	0
2021.07.31	42186.98	42334.58	40996.40	41434.33	10638789	0	0
2021.08.01	41437.48	42521.61	39398.86	39800.66	10241934	0	0
2021.08.02	39800.66	40413.66	38599.85	39029.56	269156	0	0
2021.08.03	39032.55	39660.66	37550.01	38102.35	70716	0	53
2021.08.04	38102.35	39901.04	37406.45	39618.79	339064	0	0
2021.08.05	39618.79	41258.37	37209.04	40766.33	75127	0	3781
2021.08.06	40766.33	43326.51	39822.17	42861.49	1497683	0	0
2021.08.07	42862.38	44670.38	42378.31	44559.64	15623566	0	0
2021.08.08	44564.83	45264.54	43216.91	43658.63	14798394	0	0
2021.08.09	43659.63	46419.84	42672.60	46141.16	86847	0	4306
2021.08.10	46141.16	46586.70	44503.09	45473.17	76150	0	4565
2021.08.11	45473.17	46710.88	45209.96	45398.40	68334	0	4588
2021.08.12	45395.40	46176.90	43749.11	44374.61	100580	0	4379
2021.08.13	44374.61	47838.06	44200.70	47777.10	1375761	0	0
2021.08.14	47777.92	48105.92	45983.02	47080.72	11562683	0	0
2021.08.15	47075.59	47363.17	45464.73	46954.14	11855866	0	0
2021.08.16	46954.14	48021.24	45639.08	45872.76	78437	0	4566
2021.08.17	45872.75	47093.44	44310.67	44554.93	70448	0	4445
2021.08.18	44557.92	45976.00	44204.89	44651.19	91605	0	0
2021.08.19	44651.18	46983.71	43861.02	46706.59	57367	0	4403
2021.08.20	46706.59	49336.86	46587.64	49287.73	1391440	0	0
2021.08.21	49293.74	49758.14	48238.37	48812.53	12415921	0	0
2021.08.22	48814.00	49467.06	48040.45	49115.21	9801110	0	0
2021.08.23	49115.21	50449.49	48950.71	49446.50	44048	0	167
2021.08.24	49446.50	49795.17	47554.79	47635.32	54139	0	4759
2021.08.25	47626.33	49212.44	47081.88	48924.35	48696	0	4719
2021.08.26	48924.35	49303.48	46298.75	46788.56	69572	0	4630
2021.08.27	46788.55	49136.96	46301.66	49072.15	1349421	0	0
2021.08.28	49073.64	49318.39	48337.73	48886.77	9688691	0	0
2021.08.29	48888.18	49664.61	47700.96	48719.06	9812259	0	0
2021.08.30	48719.06	48829.03	46812.50	46934.82	41211	0	4684
2021.08.31	46934.83	48196.89	46653.30	47083.42	50149	0	4689
2021.09.01	47083.42	49068.45	46456.22	48783.60	32632	0	267
2021.09.02	48783.60	50334.82	48593.69	49257.39	58530	0	609
2021.09.03	49257.38	50949.51	48330.76	50023.74	1846739	0	0
2021.09.04	50021.29	50528.03	49346.12	49902.99	10248529	0	0
2021.09.05	49891.39	51843.38	49409.67	51741.07	8417341	0	0
2021.09.06	51741.07	52719.75	50968.71	52615.80	85591	0	5098
2021.09.07	52615.80	52864.33	43008.87	46833.29	323982	0	0
2021.09.08	46834.29	47342.16	44422.27	46022.49	105089	0	0
2021.09.09	46022.49	47325.17	45486.62	46337.42	42073	0	912
2021.09.10	46337.41	46978.25	44006.16	44844.79	2327678	0	0
2021.09.11	44846.89	45975.31	44682.09	45150.77	11856681	0	0
2021.09.12	45151.07	46382.86	44696.12	45992.33	9530137	0	0
2021.09.13	45992.27	46827.60	43403.79	44890.56	63143	0	869
2021.09.14	44890.56	47246.77	44640.94	47127.22	40871	0	896
2021.09.15	47127.22	48438.36	46652.92	48100.78	40845	0	0
2021.09.16	48097.34	48495.01	47020.03	47743.56	124919	0	470
2021.09.17	47743.56	48137.96	46740.72	47283.85	1530579	0	0
2021.09.18	47286.67	48784.88	47018.94	48284.63	9686415	0	0
2021.09.19	48288.83	48365.43	46826.79	47242.69	8483412	0	0
2021.09.20	47249.01	47337.66	42489.38	43030.24	194607	0	425
2021.09.21	43030.24	43630.09	39576.10	40705.82	167932	0	396
2021.09.22	40714.32	44009.05	40557.86	43556.00	176177	0	406
2021.09.23	43561.50	44979.69	43077.93	44875.74	218291	0	0
2021.09.24	44879.24	45132.86	40702.32	42840.75	1763895	0	0
2021.09.25	42845.05	42979.83	41650.96	42683.64	12909415	0	0
2021.09.26	42681.33	43931.52	40712.77	43167.78	12185100	0	0
2021.09.27	43153.71	44345.29	42098.47	42154.24	199904	0	421
2021.09.28	42155.46	42778.81	40902.83	41025.48	131525	0	409
2021.09.29	41025.48	42581.85	40781.36	41513.90	91636	0	408
2021.09.30	41513.90	44106.96	41403.42	43805.27	106108	0	414
2021.10.01	43805.27	48448.44	43280.61	48109.25	116497	0	433
2021.10.02	48108.57	48322.00	47422.14	47644.38	92312	0	2232
2021.10.03	47647.45	49191.00	47061.14	48218.44	98561	0	476
2021.10.04	48218.44	49498.12	46907.77	49225.79	166408	0	188
2021.10.05	49225.29	51866.77	49038.23	51465.24	77690	0	24
2021.10.06	51465.24	55725.92	50405.17	55304.03	119135	0	50
2021.10.07	55302.05	55313.71	53359.72	53766.33	145690	0	234
2021.10.08	53766.33	55957.50	53604.62	53928.08	58947	0	536
2021.10.09	53924.99	55416.95	53614.43	54912.56	96683	0	1644
2021.10.10	54904.82	56430.16	54034.61	54652.86	99015	0	544
2021.10.11	54651.33	57816.94	54404.89	57472.85	126013	0	481
2021.10.12	57472.86	57644.77	54143.28	55999.99	94349	0	541
2021.10.13	56000.00	57762.55	54270.44	57359.94	96554	0	543
2021.10.14	57359.95	58503.76	56813.29	57333.65	76557	0	568
2021.10.15	57333.60	62813.91	56851.79	61642.70	115070	0	569
2021.10.16	61647.83	62282.91	60104.05	60811.95	95651	0	1861
2021.10.17	60812.69	61683.37	58910.19	61512.94	98425	0	593
2021.10.18	61512.94	62661.33	59906.80	61997.53	106351	0	599
2021.10.19	61997.53	64447.51	61463.27	64257.03	96197	0	615
2021.10.20	64257.03	66979.02	63509.11	65984.91	50955	0	635
2021.10.21	65984.91	66655.34	62040.85	62191.57	151009	0	537
2021.10.22	62191.58	63731.33	60001.50	60621.26	153828	0	600
2021.10.23	60613.35	61717.40	59590.93	61262.44	97047	0	864
2021.10.24	61250.34	61446.76	59447.71	60838.88	95065	0	608
2021.10.25	60838.88	63701.25	60637.88	63068.23	79437	0	607
2021.10.26	63068.23	63271.48	59835.04	60300.42	80002	0	599
2021.10.27	60300.42	61472.13	58024.84	58408.78	154771	0	581
2021.10.28	58408.78	62268.73	57961.78	60575.45	87701	0	581
2021.10.29	60575.45	62959.75	60224.40	62267.49	113384	0	603
2021.10.30	62278.19	62387.25	60695.63	61872.67	96394	0	821
2021.10.31	61859.73	62397.37	59935.75	61579.61	103409	0	612
2021.11.01	61579.60	62448.68	59531.03	60954.03	157147	0	595
2021.11.02	60954.48	64258.56	60764.06	63521.82	123960	0	608
2021.11.03	63521.82	63522.21	60619.09	62832.29	114959	0	607
2021.11.04	62832.29	62849.15	60661.83	60876.77	94099	0	607
2021.11.05	60876.78	62567.87	60734.81	60958.35	71253	0	608
2021.11.06	60960.69	61564.28	60064.82	61528.03	91229	0	1820
2021.11.07	61528.27	65000.02	61332.20	64997.75	88647	0	310
2021.11.08	64997.75	67745.13	64958.76	67629.29	97045	0	650
2021.11.09	67629.29	68490.97	66302.51	66980.06	65985	0	120
2021.11.10	66980.09	68988.82	62919.52	64950.31	95321	0	630
2021.11.11	64950.31	65576.99	64094.68	64823.07	87918	0	641
2021.11.12	64823.07	65438.64	62272.36	64117.68	97313	0	623
2021.11.13	64120.21	64948.54	63294.78	64361.86	91067	0	2677
2021.11.14	64356.49	66181.69	63532.23	65858.68	91333	0	644
2021.11.15	65858.70	66332.08	62481.67	62535.36	122645	0	625
2021.11.16	62535.36	62623.90	58568.35	59738.47	275076	0	586
2021.11.17	59738.48	60822.16	58414.87	60488.38	136592	0	584
2021.11.18	60488.37	60949.76	56474.37	57472.50	157393	0	565
2021.11.19	57472.50	58346.08	55602.60	58062.68	138302	0	556
2021.11.20	58062.43	59908.31	57327.49	59701.59	95250	0	794
2021.11.21	59700.32	60049.71	57992.15	58153.78	115518	0	580
2021.11.22	58153.78	59351.73	55671.50	56609.84	193568	0	557
2021.11.23	56609.84	57859.54	55444.50	57523.22	124185	0	65
2021.11.24	57523.22	58283.92	55872.33	57996.55	96969	0	559
2021.11.25	57996.55	59418.02	57036.47	58724.56	115069	0	571
2021.11.26	58727.31	58909.55	53492.12	53725.98	157697	0	535
2021.11.27	53738.03	55274.31	53592.91	54734.57	96482	0	2330
2021.11.28	54729.37	57985.99	53274.06	57784.73	116279	0	561
2021.11.29	57784.72	58877.58	56707.98	57732.36	141169	0	567
2021.11.30	57732.36	59203.64	55893.52	57590.65	208484	0	559
2021.12.01	57590.66	59075.29	56485.88	57024.44	136984	0	67
2021.12.02	57029.04	57396.15	55802.54	56539.86	116889	0	559
2021.12.03	56539.86	57639.43	51861.67	53639.50	130456	0	66
2021.12.04	53628.27	53871.60	42048.41	49216.46	130201	0	1197
2021.12.05	49221.75	49741.57	47832.23	48785.35	119542	0	485
2021.12.06	48785.35	50912.03	47219.39	50665.97	198622	0	472
2021.12.07	50667.71	51935.91	50031.49	50737.40	136863	0	501
2021.12.08	50737.40	51215.93	48639.83	50423.40	141294	0	487
2021.12.09	50424.40	50504.81	47367.43	48051.84	120209	0	474
2021.12.10	48051.83	50003.83	46880.98	47134.47	117965	0	473
2021.12.11	47134.12	49509.09	46732.53	49386.41	104756	0	1368
2021.12.12	49390.21	50777.48	48661.63	49634.75	100147	0	496
2021.12.13	49636.09	49636.09	45773.15	46992.06	120068	0	458
2021.12.14	46992.02	48730.32	46339.04	48133.96	115286	0	464
2021.12.15	48133.56	49493.33	46542.86	49041.74	110718	0	466
2021.12.16	49040.19	49429.14	47392.52	47783.55	88754	0	474
2021.12.17	47783.55	47998.50	45457.63	46110.74	92395	0	455
2021.12.18	46117.65	47394.88	45438.01	46838.62	99326	0	1073
2021.12.19	46841.46	48284.95	46214.02	46865.65	96963	0	463
2021.12.20	46869.11	47512.48	45554.61	46789.43	98582	0	350
2021.12.21	46785.20	49338.32	46638.66	48637.34	73045	0	467
2021.12.22	48637.34	49562.21	48067.35	48293.84	63242	0	481
2021.12.23	48293.84	51365.30	48053.96	50886.55	58403	0	481
2021.12.24	50886.54	51864.87	50416.40	50789.05	75094	0	506
2021.12.25	50797.48	51148.73	50130.34	50389.01	90215	0	809
2021.12.26	50389.01	51280.98	49422.03	50621.34	85311	0	507
2021.12.27	50620.99	52091.40	50017.11	50343.91	60612	0	501
2021.12.28	50345.91	50345.91	47303.17	47758.17	91339	0	473
2021.12.29	47758.17	48143.72	45944.02	46681.42	79886	0	460
2021.12.30	46680.70	47911.02	46228.40	47063.43	67681	0	463
2021.12.31	47063.23	48570.95	45666.58	46160.14	75622	0	200
2022.01.01	46174.64	47929.52	46151.66	47721.35	94421	0	1339
2022.01.02	47722.44	47948.58	46633.58	47046.74	94573	0	471
2022.01.03	47046.74	47569.60	45693.15	46231.44	60577	0	458
2022.01.04	46231.44	47539.11	45564.92	46259.99	64022	0	456
2022.01.05	46259.99	47056.48	42489.38	43671.86	73432	0	426
2022.01.06	43671.86	43775.64	42423.39	42777.40	67671	0	424
2022.01.07	42777.40	43019.74	40619.65	41523.85	92960	0	406
2022.01.08	41526.03	42288.96	40469.55	41655.10	95508	0	1082
2022.01.09	41655.76	42758.29	41076.25	41648.09	85021	0	416
2022.01.10	41654.58	42235.84	39652.16	41591.10	95957	0	397
2022.01.11	41591.10	43104.29	41259.69	42685.36	100637	0	413
2022.01.12	42685.37	44293.61	42447.38	43720.57	96434	0	425
2022.01.13	43719.07	44432.02	42307.44	42760.44	99998	0	423
2022.01.14	42757.31	43449.58	41789.15	43087.48	103494	0	418
2022.01.15	43088.59	43787.63	42555.90	43079.83	106635	0	2623
2022.01.16	43081.78	43462.26	42601.64	42899.42	104542	0	429
2022.01.17	42899.41	42992.83	41545.61	42366.80	101495	0	416
2022.01.18	42366.80	42669.83	41275.18	42249.93	97676	0	413
2022.01.19	42249.93	42566.34	41140.21	41837.03	94148	0	412
2022.01.20	41837.90	43498.12	40409.47	40889.78	84822	0	404
2022.01.21	40889.78	40919.52	35422.64	36440.00	174423	0	362
2022.01.22	36436.99	36766.62	34006.19	35051.91	228039	0	662
2022.01.23	35052.68	36523.66	34632.98	35858.46	164447	0	353
2022.01.24	35858.59	37549.09	32956.53	36054.89	273438	0	330
2022.01.25	36054.89	37532.11	35724.24	36652.96	218502	0	357
2022.01.26	36654.06	38915.30	36269.11	37022.77	230627	0	363
2022.01.27	37022.77	37468.54	35529.16	37172.18	203109	0	356
2022.01.28	37172.18	38011.34	36174.00	37723.36	177817	0	362
2022.01.29	37726.35	38678.09	37329.27	38174.09	119591	0	528
2022.01.30	38181.15	38337.45	36839.32	36839.32	115279	0	369
2022.01.31	36839.32	38742.44	36653.39	38349.84	148823	0	367
2022.02.01	38349.84	39271.10	38003.83	38567.18	154202	0	380
2022.02.02	38567.17	38761.93	36645.90	36891.05	131011	0	367
2022.02.03	36892.92	37357.33	36261.42	37195.06	149062	0	363
2022.02.04	37195.00	41705.14	37043.18	41558.89	163230	0	367
2022.02.05	41560.29	41929.39	40933.72	41405.08	116142	0	615
2022.02.06	41401.20	42678.39	41135.04	41847.61	123796	0	415
2022.02.07	41847.62	44514.95	41727.96	43866.31	190451	0	418
2022.02.08	43866.31	45450.81	42684.91	44262.53	198649	0	427
2022.02.09	44262.53	44819.87	43135.97	44130.33	157470	0	432
2022.02.10	44130.33	45807.72	42650.66	43072.87	219484	0	84
2022.02.11	43068.80	43935.12	41936.48	42368.48	199650	0	421
2022.02.12	42369.32	43008.20	41706.44	42195.53	126214	0	1151
2022.02.13	42196.60	42746.00	41857.49	42132.63	115421	0	420
2022.02.14	42132.62	42835.83	41555.60	42579.85	113031	0	416
2022.02.15	42579.85	44754.31	42523.37	44201.04	109036	0	426
2022.02.16	44201.04	44372.25	43344.43	44065.96	126317	0	77
2022.02.17	44065.96	44172.55	40086.47	40585.63	163135	0	401
2022.02.18	40585.63	40966.39	39484.26	39978.19	156338	0	395
2022.02.19	39978.95	40450.71	39645.97	40103.24	112780	0	1951
2022.02.20	40104.73	40146.96	37998.62	38763.63	133266	0	382
2022.02.21	38763.63	39480.25	36822.87	37244.02	235725	0	37
2022.02.22	37244.52	38435.67	36368.96	38156.98	282834	0	364
2022.02.23	38156.98	39242.64	36740.27	36777.04	206079	0	368
2022.02.24	36777.35	39138.87	34361.16	38242.82	417888	0	344
2022.02.25	38242.82	39692.42	38036.30	39231.65	238337	0	380
2022.02.26	39233.85	40258.99	38560.68	39108.52	134439	0	1304
2022.02.27	39109.01	39874.92	37359.51	37586.80	156809	0	374
2022.02.28	37586.80	44034.46	37494.25	43570.76	229999	0	375
2022.03.01	43570.76	44947.54	42852.94	44287.04	202163	0	41
2022.03.02	44287.03	45291.00	43345.68	43986.90	205238	0	434
2022.03.03	43986.90	44088.97	41529.52	41619.96	180300	0	415
2022.03.04	41619.55	41889.09	38568.92	39149.24	202163	0	41
2022.03.05	39151.03	39581.55	38577.16	39378.69	117020	0	1050
2022.03.06	39380.99	39654.13	38056.29	38401.85	134444	0	49
2022.03.07	38402.95	39531.52	37162.19	38183.28	138492	0	372
2022.03.08	38183.28	39364.31	38011.32	38953.52	137445	0	380
2022.03.09	38953.51	42570.58	38912.44	41825.07	138912	0	389
2022.03.10	41825.08	41957.20	38686.65	39298.05	208173	0	387
2022.03.11	39298.04	40216.28	38220.14	38718.52	112475	0	382
2022.03.12	38719.96	39426.18	38632.90	38785.20	110793	0	1194
2022.03.13	38788.02	39292.01	37550.11	37831.66	112126	0	376
2022.03.14	37831.66	39901.32	37831.66	39578.02	112525	0	379
2022.03.15	39578.36	39863.92	38174.40	39170.40	142290	0	382
2022.03.16	39170.41	41609.24	38927.92	41019.24	198770	0	390
2022.03.17	41019.24	41452.16	40275.93	40343.32	108056	0	403
2022.03.18	40343.31	42316.91	40189.86	41756.33	111785	0	402
2022.03.19	41754.86	42395.51	41492.85	42215.17	110738	0	828
2022.03.20	42216.75	42295.76	40895.63	41418.15	114749	0	411
2022.03.21	41423.69	41528.03	40509.46	41123.54	76608	0	405
2022.03.22	41123.54	43255.24	41025.48	42385.90	91101	0	411
2022.03.23	42385.90	43263.68	41761.10	43035.24	75134	0	418
2022.03.24	43028.24	44219.04	42635.52	43967.50	99799	0	426
2022.03.25	43967.51	45101.73	43605.73	44324.35	104855	0	436
2022.03.26	44321.65	44823.86	44082.87	44529.67	110037	0	1278
2022.03.27	44532.67	46925.90	44422.69	46820.29	113540	0	459
2022.03.28	46820.29	48186.11	46651.89	47122.22	93192	0	467
2022.03.29	47122.22	48100.53	46978.45	47428.64	82669	0	470
2022.03.30	47428.64	47694.07	46578.08	47070.20	57343	0	466
2022.03.31	47070.20	47607.64	45197.70	45508.24	70668	0	452
2022.04.01	45508.23	46709.38	44222.37	46279.38	101255	0	439
2022.04.02	46276.21	47208.11	45622.72	45804.41	131772	0	206
2022.04.03	45806.85	47389.28	45504.69	46398.40	123339	0	66
2022.04.04	46398.40	46883.28	45110.21	46573.86	72676	0	451
2022.04.05	46573.85	47187.29	45373.99	45492.63	52176	0	454
2022.04.06	45492.62	45509.12	43131.79	43173.40	104560	0	120
2022.04.07	43173.40	43890.26	42773.52	43444.34	60819	0	428
2022.04.08	43444.34	43972.01	42107.55	42249.52	94429	0	425
2022.04.09	42252.85	42790.25	42109.40	42744.42	106544	0	2319
2022.04.10	42747.29	43423.51	41904.67	42159.43	103960	0	170
2022.04.11	42159.43	42414.78	39210.39	39537.66	141726	0	2
2022.04.12	39537.66	40682.78	39267.13	40072.95	104106	0	393
2022.04.13	40072.95	41531.88	39586.20	41141.73	88270	0	396
2022.04.14	41141.73	41491.12	39571.10	39934.01	62169	0	396
2022.04.15	39934.01	40767.57	39763.05	40547.00	48473	0	398
2022.04.16	40543.99	40672.75	39965.01	40366.50	99787	0	1645
2022.04.17	40366.78	40586.25	39543.21	39679.15	95879	0	396
2022.04.18	39679.15	41101.43	38562.28	40800.59	79999	0	386
2022.04.19	40800.59	41732.58	40578.29	41497.25	59269	0	406
2022.04.20	41497.24	42184.90	40890.37	41356.15	70705	0	409
2022.04.21	41353.16	42978.75	39828.14	40481.75	72813	0	398
