symbol,timeframe,strategy,costs_on,total_trades,wins,losses,win_rate,average_r,total_r,net_pnl,gross_pnl,total_costs,return_pct,max_drawdown_pct,profit_factor,candles,gaps,elapsed_s,status
XAUUSD,M5,inside_bar,False,2773,755,2018,0.2722683014785431,0.09870321829055743,273.70402431971576,24239.052916114582,24239.052916114582,0.0,242.39052916114582,0.31263106287321163,1.1510515770012992,529806,62,2.45,ok
XAUUSD,M15,trend_pullback,True,3351,1263,2088,0.37690241718889883,-0.2362298366808422,-791.6061827175022,-9995.244311842487,3039.147279866805,13034.391591709322,-99.95244311842487,0.9998516775039181,1.2091420924113074,177010,56,4.33,ok
XAUUSD,M15,trend_pullback,False,3351,1263,2088,0.37690241718889883,0.12880935127015034,431.64013610627376,78640.31335133429,78640.31335133429,0.0,786.4031335133429,0.16883648915975505,1.252733716516944,177010,56,4.45,ok
XAUUSD,M15,break_retest,True,6032,1781,4251,0.2952586206896552,-0.21472271376567467,-1295.2074094345496,-10000.159870518635,4216.182256989949,14216.342127508631,-100.00159870518634,1.0009283954547392,1.3541154106151387,177010,56,1.08,ok
XAUUSD,M15,break_retest,False,6032,1782,4250,0.2954244031830239,0.1871699699100674,1129.0092584975266,202516.8965373762,202516.8965373762,0.0,2025.1689653737617,0.12696812619802247,1.2508450853406903,177010,56,0.98,ok
XAUUSD,M15,inside_bar,True,959,251,708,0.26173096976016685,-0.3989247556528117,-382.5688406710464,-9728.476949462301,-234.47323010848746,9494.00371935383,-97.28476949462302,0.9769676470932257,0.9822756631633373,177010,56,0.94,ok
XAUUSD,M15,inside_bar,False,959,251,708,0.26173096976016685,0.06344524158734191,60.84398668226089,6337.389281111891,6337.389281111891,0.0,63.373892811118914,0.4239491473248853,1.0940334786346584,177010,56,0.74,ok
XAUUSD,H1,trend_pullback,True,126,54,72,0.42857142857142855,0.006876156253648133,0.8663956879596648,-19.602626980137387,3351.2975998020142,3370.9002267821543,-0.1960262698013739,0.18647621013747576,1.4832586351009753,44472,57,1.25,ok
XAUUSD,H1,trend_pullback,False,126,54,72,0.42857142857142855,0.2877203058111549,36.25275853220551,4244.72039363441,4244.72039363441,0.0,42.4472039363441,0.093931644637482,1.5018713854637553,44472,57,1.5,ok
XAUUSD,H1,break_retest,True,1765,506,1259,0.28668555240793203,-0.05032583912098673,-88.82510604854158,-6888.495552965083,4861.829132399464,11750.32468536457,-68.88495552965084,0.8379012642567019,1.1245775832291267,44472,57,0.21,ok
XAUUSD,H1,break_retest,False,1765,506,1259,0.28668555240793203,0.14033327413536195,247.68822884891384,69231.75073419887,69231.75073419887,0.0,692.3175073419886,0.3444343839116976,1.236030652937875,44472,57,0.21,ok
XAUUSD,H1,inside_bar,True,315,98,217,0.3111111111111111,0.029361201477760977,9.248778465494707,484.03556331287416,6218.402940375194,5734.367377062324,4.840355633128741,0.25132989359787045,1.2942550210921242,44472,57,0.18,ok
XAUUSD,H1,inside_bar,False,315,98,217,0.3111111111111111,0.2244053180129088,70.68767517406627,8713.20514108947,8713.20514108947,0.0,87.13205141089469,0.14146828223015048,1.2854970128624452,44472,57,0.17,ok
XAUUSD,H4,trend_pullback,True,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12028,47,0.26,ok
XAUUSD,H4,trend_pullback,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12028,47,0.28,ok
XAUUSD,H4,break_retest,True,504,165,339,0.3273809523809524,0.17248125147215815,86.9305507419677,11907.858122204492,18269.593099142963,6361.7349769384655,119.07858122204493,0.19617985471704133,1.383281950973585,12028,47,0.06,ok
XAUUSD,H4,break_retest,False,504,165,339,0.3273809523809524,0.26977750551429996,135.9678627792072,25729.7884301285,25729.7884301285,0.0,257.297884301285,0.15705680661607288,1.3884488561781168,12028,47,0.06,ok
XAUUSD,H4,inside_bar,True,129,51,78,0.3953488372093023,0.45457505961528266,58.64018269037146,7530.519742434093,9400.061410401955,1869.5416679678574,75.30519742434093,0.07624240346391,1.9099011197977787,12028,47,0.07,ok
XAUUSD,H4,inside_bar,False,129,51,78,0.3953488372093023,0.5693624177600424,73.44775189104547,10312.4931944526,10312.4931944526,0.0,103.12493194452598,0.059077235091850484,1.908574201906471,12028,47,0.14,ok
XAUUSD,D1,trend_pullback,True,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299,42,0.07,ok
XAUUSD,D1,trend_pullback,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299,42,0.09,ok
XAUUSD,D1,break_retest,True,100,31,69,0.31,0.0243268840628788,2.43268840628788,114.1333593211669,479.5602205588769,365.42686123771006,1.141333593211669,0.1396468035080029,1.073156575617209,2299,42,0.03,ok
XAUUSD,D1,break_retest,False,100,32,68,0.32,0.06118624661430824,6.118624661430824,493.60395217412895,493.60395217412895,0.0,4.936039521741289,0.12566806734985406,1.073667449848165,2299,42,0.03,ok
XAUUSD,D1,inside_bar,True,14,5,9,0.35714285714285715,0.2919002558373518,4.086603581722925,392.92635675382735,453.11943211132376,60.19307535749642,3.9292635675382734,0.06072342168055121,1.4931358991448238,2299,42,0.01,ok
XAUUSD,D1,inside_bar,False,14,5,9,0.35714285714285715,0.33462936292251744,4.684811080915244,454.9446103289058,454.9446103289058,0.0,4.549446103289058,0.05851985059900007,1.4934011001505179,2299,42,0.01,ok
XAUUSD,W1,trend_pullback,True,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,29,0.03,ok
XAUUSD,W1,trend_pullback,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,29,0.01,ok
XAUUSD,W1,break_retest,True,15,4,11,0.26666666666666666,-0.15844564225737326,-2.3766846338605987,-250.79503210611074,-231.88410625345648,18.910925852654255,-2.507950321061107,0.06908579492425343,0.7800264202156617,386,29,0.0,ok
XAUUSD,W1,break_retest,False,15,4,11,0.26666666666666666,-0.1453289864908605,-2.1799347973629075,-231.52309453950085,-231.52309453950085,0.0,-2.3152309453950086,0.06734701204349458,0.7805604580395759,386,29,0.01,ok
XAUUSD,W1,inside_bar,True,1,1,0,1.0,2.989282469863326,2.989282469863326,298.9282469863326,300.0,1.0717530136674032,2.9892824698633262,0.0,999.0,386,29,0.01,ok
XAUUSD,W1,inside_bar,False,1,1,0,1.0,3.0,3.0,300.0,300.0,0.0,3.0,0.0,999.0,386,29,0.0,ok
EURUSD,M1,trend_pullback,True,2859,949,1910,0.33193424274221756,-0.16183100334255388,-462.6748385563615,-9928.71721625241,-1343.273324347511,8585.443891904879,-99.2871721625241,0.9932858572463636,0.9635780330491932,2759646,13,52.98,ok
EURUSD,M1,trend_pullback,False,2859,949,1910,0.33193424274221756,-0.0018081359853374622,-5.169460782079804,-2880.4903172284276,-2880.4903172284276,0.0,-28.804903172284273,0.5096409103636869,0.9833318264203501,2759646,13,54.36,ok
EURUSD,M1,break_retest,True,117624,33760,83864,0.2870162551860165,-0.7838782725279632,-92202.89792782914,-19490.10772066376,6121.90431005883,25612.012030695445,-194.9010772066376,1.9100278729988482,1.2256174108200197,2759646,13,15.85,ok
EURUSD,M1,break_retest,False,117624,34341,83283,0.29195572332177105,0.16522331176398267,19434.226822926696,2598735.2282603495,2598735.2282603495,0.0,25987.352282603497,0.2090950022546827,1.2093440457283042,2759646,13,14.63,ok
